cid,entry_date,entry_price,exit_date,exit_price,exit_type,gross_return,hold_days,es,recon_date
BSOL-USD,2026-02-01,134.10791015625,2026-02-03,120.697119140625,SL,-0.09999999999999996,2,E2,2026-01-31
WIF-USD,2026-03-01,0.1903650015592575,2026-03-08,0.17132850140333175,SL,-0.10000000000000003,7,E2,2026-02-28
RAY-USD,2026-03-01,0.5882030129432678,2026-03-15,0.6116718649864197,MAXHOLD,0.03989923806360275,14,E2,2026-02-28
RENDER-USD,2026-03-01,1.33788001537323,2026-03-11,1.6054560184478759,TP,0.19999999999999993,10,E2,2026-02-28
FARTCOIN-USD,2026-03-01,0.15347599983215332,2026-03-15,0.16308529675006866,MAXHOLD,0.06261107227465144,14,E2,2026-02-28
ORCA-USD,2026-03-01,0.8676319718360901,2026-03-04,1.0411583662033081,TP,0.20000000000000004,3,E2,2026-02-28
MSOL-USD,2026-03-01,113.70613098144531,2026-03-15,120.13858795166016,MAXHOLD,0.05657088949112602,14,E2,2026-02-28
JITOSOL-USD,2026-03-01,105.54216003417969,2026-03-15,111.35157775878906,MAXHOLD,0.05504357427143809,14,E2,2026-02-28
PYUSD-USD,2026-03-01,0.9998170137405396,2026-03-15,0.9996583461761475,MAXHOLD,-0.00015869660368998816,14,E2,2026-02-28
HNT-USD,2026-03-01,1.2788829803466797,2026-03-07,1.1509946823120119,SL,-0.0999999999999999,6,E2,2026-02-28
ZETA-USD,2026-03-01,0.05290500074625015,2026-03-15,0.05046575143933296,MAXHOLD,-0.046106214393921575,14,E2,2026-02-28
STSOL-USD,2026-03-01,102.15762329101562,2026-03-15,106.95250701904297,MAXHOLD,0.04693613235664455,14,E2,2026-02-28
BSOL-USD,2026-03-01,106.87064361572266,2026-03-15,112.71847534179688,MAXHOLD,0.05471878458130568,14,E2,2026-02-28
